prompt,actual_answer,response,most_similar_answer,is_most_similar_actual,question,cosine_similarity_with_actual_answer,bleu_score
,Tricuspid atresia is the medical condition characterized by the failure of the tricuspid valve orifice to develop.,"Was ist die Erkrankung, die durch die Fehlentwicklung der tricuspid valve orifice? ->",Tricuspid atresia is the medical condition characterized by the failure of the tricuspid valve orifice to develop.,True,What is the medical condition characterized by the failure of the tricuspid valve orifice to develop?,0.5486238837693276,0.0
,"Bats are the most common source of rabies transmission in the United States. Rabies is a viral disease that affects the nervous system and is usually transmitted through the saliva of an infected animal, typically through a bite or scratch. While dogs were historically the main source of human rabies cases, in the United States, most cases today are caused by bats. Other animals that can transmit rabies include raccoons, skunks, foxes, and coyotes. It is important to seek medical attention immediately if you are bitten or scratched by an animal, as early treatment can prevent the onset of rabies. Vaccination is also available for people who are at high risk of exposure to rabies, such as veterinarians and animal handlers.",– Which animal is the most common source of rabies transmission in the United States? ->,"Bats are the most common source of rabies transmission in the United States. Rabies is a viral disease that affects the nervous system and is usually transmitted through the saliva of an infected animal, typically through a bite or scratch. While dogs were historically the main source of human rabies cases, in the United States, most cases today are caused by bats. Other animals that can transmit rabies include raccoons, skunks, foxes, and coyotes. It is important to seek medical attention immediately if you are bitten or scratched by an animal, as early treatment can prevent the onset of rabies. Vaccination is also available for people who are at high risk of exposure to rabies, such as veterinarians and animal handlers.",True,Which animal is the most common source of rabies transmission in the United States?,0.7653280362618242,0.0278842695577591
,"Cystic fibrosis is caused by a genetic defect in the CFTR gene, which is located on chromosome 7. This gene is responsible for producing a protein that regulates the movement of salt and water in and out of cells. When the CFTR gene is defective, it leads to the production of thick, sticky mucus in the lungs, pancreas, and other organs, which can cause a range of symptoms and complications associated with cystic fibrosis.","Was ist die genetische Ursache für die cystic fibrosis, und welche gene und chromosome ist betroffen? ->","Cystic fibrosis is caused by a genetic defect in the CFTR gene, which is located on chromosome 7. This gene is responsible for producing a protein that regulates the movement of salt and water in and out of cells. When the CFTR gene is defective, it leads to the production of thick, sticky mucus in the lungs, pancreas, and other organs, which can cause a range of symptoms and complications associated with cystic fibrosis.",True,"What is the genetic cause of cystic fibrosis, and which gene and chromosome is affected by this defect?",0.5844324552354552,0.002595020310254251
,"Dihydroergotamine is not frequently used for migraine treatment due to its significant side effect profile, which includes the risk of gangrene and vasospastic (prinzmetal) angina. These potential side effects have led to the limited use of dihydroergotamine in clinical practice.",Welches sind die Gründe für die Nicht häufig verwendete Dihydroergotamine für migraine treatment? ->,"Dihydroergotamine is not frequently used for migraine treatment due to its significant side effect profile, which includes the risk of gangrene and vasospastic (prinzmetal) angina. These potential side effects have led to the limited use of dihydroergotamine in clinical practice.",True,"What are the reasons why dihydroergotamine is not commonly used for migraine treatment, and what are the potential side effects associated with its use?",0.6418227471584579,0.004089349842971759
,"If 21% of smokers develop lung cancer versus only 1% of nonsmokers, the attributable risk = 20.","-> What is the attributable risk of developing lung cancer for smokers compared to nonsmokers, if 21% of smokers develop lung cancer versus only 1% of nonsmokers? -> What is the attributable risk of developing lung cancer for smokers compared to nonsmokers, if 21% of smokers develop lung cancer versus only 1% of nonsmokers?","If 21% of smokers develop lung cancer versus only 1% of nonsmokers, the attributable risk = 20.",True,"What is the attributable risk of developing lung cancer for smokers compared to nonsmokers, if 21% of smokers develop lung cancer versus only 1% of nonsmokers?",0.811708365594757,0.051366639095059535
,"MHC I is the class of major histocompatibility complex that is expressed on all nucleated cells and platelets. These cells are responsible for presenting endogenous antigens, such as viral or tumor antigens, to CD8+ T cells. The MHC I molecule consists of a heavy chain, which is a long chain, and a light chain, which is a short chain called beta-2 microglobulin. The heavy chain is composed of three domains, alpha 1, alpha 2, and alpha 3, which form a peptide-binding groove where the antigenic peptides can bind. The MHC I molecules present the processed antigenic peptides to CD8+ T cells, which then activate an immune response against the antigen.",What is the major histocompatibility complex complex (MHC) class that is expressed on all nucleated cells and platelets? ->,"MHC I is the class of major histocompatibility complex that is expressed on all nucleated cells and platelets. These cells are responsible for presenting endogenous antigens, such as viral or tumor antigens, to CD8+ T cells. The MHC I molecule consists of a heavy chain, which is a long chain, and a light chain, which is a short chain called beta-2 microglobulin. The heavy chain is composed of three domains, alpha 1, alpha 2, and alpha 3, which form a peptide-binding groove where the antigenic peptides can bind. The MHC I molecules present the processed antigenic peptides to CD8+ T cells, which then activate an immune response against the antigen.",True,What is the major histocompatibility complex (MHC) class that is expressed on all nucleated cells and platelets?,0.7354587978292083,0.009379268448900819
,"Crystals seen in synovial fluid in pseudogout are rhomboid-shaped with weakly positive birefringence under polarized light. Pseudogout is a type of arthritis that is caused by the deposition of calcium pyrophosphate dihydrate crystals in the joints, leading to inflammation and pain. The crystals are visible in synovial fluid samples obtained from affected joints, and their appearance under polarized light can help distinguish pseudogout from other types of arthritis. The rhomboid shape and weakly positive birefringence are characteristic features of pseudogout crystals, and can aid in the diagnosis and management of this condition.",Welche charakteristika hat die kristallinen gesehen in synovial fluid in pseudogout? ->,"Synovial fluid analysis in patients with pseudogout is characterized by rhomboid-shaped crystals made of calcium pyrophosphate dihydrate, that are weakly positively-birefringent.",False,What are the characteristics of crystals seen in synovial fluid in pseudogout?,0.487131559426633,0.001823996247835891
,"Lactose intolerance is a condition in which the body is unable to fully digest lactose, a sugar found in milk and dairy products. This is due to a deficiency of the enzyme lactase, which is needed to break down lactose. When lactose is not properly digested, it can cause a range of symptoms, including abdominal distention, bloating, gas, and diarrhea. These symptoms typically occur within a few hours of consuming milk products and can vary in severity depending on the amount of lactose consumed and the individual's level of lactase deficiency. Lactose intolerance is a common condition that affects millions of people worldwide, particularly those of Asian, African, and Native American descent.",Was ist die Intolérance beim Lactose und was sind ihre Symptome? ->,"Lactose intolerance is a condition in which the body is unable to fully digest lactose, a sugar found in milk and dairy products. This is due to a deficiency of the enzyme lactase, which is needed to break down lactose. When lactose is not properly digested, it can cause a range of symptoms, including abdominal distention, bloating, gas, and diarrhea. These symptoms typically occur within a few hours of consuming milk products and can vary in severity depending on the amount of lactose consumed and the individual's level of lactase deficiency. Lactose intolerance is a common condition that affects millions of people worldwide, particularly those of Asian, African, and Native American descent.",True,What is lactose intolerance and what are its common symptoms?,0.6691540980376217,0.0016717985211860136
,"Sideroblastic anemia is a type of anemia that is characterized by impaired heme synthesis in the bone marrow. The underlying cause of this type of anemia is defective protoporphyrin synthesis, which can lead to the accumulation of iron in the mitochondria of erythroid precursors and the formation of abnormal red blood cells. Sideroblastic anemia can be inherited or acquired, and may be associated with a variety of underlying conditions, including genetic mutations, drug toxicity, or vitamin deficiencies.",Was ist sideroblastic anemia and what is theunderlying cause of this type of anemia? ->,"Sideroblastic anemia is a type of anemia that is characterized by impaired heme synthesis in the bone marrow. The underlying cause of this type of anemia is defective protoporphyrin synthesis, which can lead to the accumulation of iron in the mitochondria of erythroid precursors and the formation of abnormal red blood cells. Sideroblastic anemia can be inherited or acquired, and may be associated with a variety of underlying conditions, including genetic mutations, drug toxicity, or vitamin deficiencies.",True,What is sideroblastic anemia and what is the underlying cause of this type of anemia?,0.8380853564457096,0.003012086632330541
,"Hypertensive hemorrhages most often occur in the putamen of the basal ganglia, which is a part of the brain involved in movement control. The thalamus, pons, and cerebellum are also common locations for hypertensive hemorrhages to occur. These hemorrhages are caused by chronic high blood pressure, which weakens the walls of small blood vessels in the brain and can lead to bleeding. Symptoms of hypertensive hemorrhages can include severe headache, nausea, vomiting, and neurological deficits such as weakness or numbness on one side of the body. Treatment typically involves controlling blood pressure and managing symptoms, but in severe cases, surgery may be necessary to remove the blood clot and relieve pressure on the brain.",Welchen Orten treten die meisten hypertensive hemorrhages auf? ->,"Hypertensive hemorrhages most often occur in the putamen of the basal ganglia, which is a part of the brain involved in movement control. The thalamus, pons, and cerebellum are also common locations for hypertensive hemorrhages to occur. These hemorrhages are caused by chronic high blood pressure, which weakens the walls of small blood vessels in the brain and can lead to bleeding. Symptoms of hypertensive hemorrhages can include severe headache, nausea, vomiting, and neurological deficits such as weakness or numbness on one side of the body. Treatment typically involves controlling blood pressure and managing symptoms, but in severe cases, surgery may be necessary to remove the blood clot and relieve pressure on the brain.",True,What are the most common locations for hypertensive hemorrhages to occur?,0.5491847952583854,0.0016717985211860136
,"Yes, that is correct. Strawberry (superficial) hemangiomas, which are a type of birthmark caused by an abnormal growth of blood vessels in the skin, typically regress on their own without any intervention. These birthmarks usually appear during the first few weeks of life and may grow rapidly during the first few months, but then begin to shrink and fade over time. While some hemangiomas may require treatment, such as laser therapy or medication, the majority of cases will regress spontaneously without any intervention. It is important to note that in rare cases, hemangiomas may cause complications, such as bleeding or ulceration, and may require medical attention.",hemangiomas that strawberry (superficial) hemangiomas go away on their own? ->,"Strawberry hemangiomas are a type of birthmark that typically appear in the first few weeks of life and grow rapidly in size before eventually regressing spontaneously. They are also known as superficial hemangiomas because they occur in the top layers of the skin. Strawberry hemangiomas are usually bright red in color and have a raised, bumpy texture. They can occur anywhere on the body but are most commonly found on the face, scalp, chest, and back. While strawberry hemangiomas can be concerning to parents due to their rapid growth, they are generally harmless and do not require treatment unless they are located in a sensitive area or interfere with normal functioning.",False,Is it true that strawberry (superficial) hemangiomas typically go away on their own?,0.7867349677929681,0.00868614269054214
,"Anal fissures are typically located posteromedially, because this area is poorly perfused.",Wie ist die typische Lage der anal fissures und warum befinden sie sich in dieser Gegend? ->,"The most common location for anal fissures is the posterior midline, which is the area between the anus and the tailbone. An anal fissure is a tear or cut in the lining of the anus, which can cause pain, bleeding, and discomfort during bowel movements. They are often caused by constipation or passing hard stools, but can also be caused by childbirth or anal sex. Treatment for anal fissures typically involves dietary changes, such as increasing fiber intake and drinking more water, as well as topical medications to help reduce pain and promote healing. In some cases, surgery may be necessary to repair the fissure.",False,What is the typical location of anal fissures and why are they located in that area?,0.4792882591052793,0.011884775898621575
,"Idiopathic intracranial hypertension can be associated with use of certain drugs, such as tetracyclines and danazol.",Welche Medikamente können mit idiopathic intracranial hypertension associiert werden? ->,"Intracranial hypertension can be associated with changes in mental status, including confusion and coma. Intracranial hypertension refers to increased pressure within the skull, which can be caused by a variety of factors, including head injuries, brain tumors, and certain medical conditions. The increased pressure can compress brain tissue and affect brain function, leading to symptoms such as headaches, nausea, vomiting, and changes in mental status. It is important to seek medical attention if you experience any symptoms of intracranial hypertension, as the condition can be serious and potentially life-threatening if left untreated.",False,Which drugs can be associated with idiopathic intracranial hypertension?,0.6775147406716394,0.010802314890908065
,"Primary amyloidosis is a type of amyloidosis that is characterized by the systemic deposition of AL amyloid. The amyloid protein that is deposited in this condition comes from immunoglobulin (Ig) light chain, which is a protein produced by abnormal plasma cells in the bone marrow. These abnormal plasma cells produce excessive amounts of Ig light chain, which can then form amyloid fibrils that deposit in various organs and tissues throughout the body, causing organ dysfunction and failure if left untreated.",Can you explain what primary amyloidosis is and where the amyloid protein that isdeposited in this condition comes from? ->,"Primary amyloidosis is a type of amyloidosis that is characterized by the systemic deposition of AL amyloid, which is derived from immunoglobulin (Ig) light chain. This condition occurs when abnormal plasma cells in the bone marrow produce excessive amounts of Ig light chain, which can then form amyloid fibrils that deposit in various organs and tissues throughout the body, leading to organ dysfunction and failure if left untreated. Understanding the source of the amyloid protein in primary amyloidosis is important for diagnosis and treatment of this condition.",False,Can you explain what primary amyloidosis is and where the amyloid protein that is deposited in this condition comes from?,0.7468570406320185,0.004811721562015489
,"Sexual dysfunction includes orgasmic disorders, such as anorgasmia and premature ejaculation, as well as other conditions that affect sexual desire, arousal, and performance.",Welche types de disorders fallen in the category of sexual dysfunction? -> Welche types de disorders fallen in the category of sexual dysfunction?,"Sexual dysfunction includes sexual desire disorders, such as hypoactive sexual desire and sexual aversion, as well as other conditions that affect sexual arousal, performance, and pain.",False,"What types of disorders fall under the category of sexual dysfunction, and can you provide some examples?",0.6897845841867192,0.007987276352377327
,"Prolactin is a hormone that is produced by the pituitary gland and is involved in a variety of physiological processes, including lactation, reproduction, and metabolism. The secretion of prolactin is tonically inhibited by dopamine, which is a neurotransmitter that is produced in the hypothalamus and acts on dopamine receptors in the pituitary gland. When dopamine levels are high, it can suppress the release of prolactin, whereas when dopamine levels are low, prolactin secretion can be increased. This is why drugs that increase dopamine activity, such as dopamine agonists, are often used to treat conditions associated with high prolactin levels, such as prolactinoma.",Was ist der Einfluss der Dopamine auf die Regulierung der prolactinsekretion? ->,"Prolactin is a hormone that is produced by the pituitary gland and is involved in a variety of physiological processes, including lactation, reproduction, and metabolism. The secretion of prolactin is tonically inhibited by dopamine, which is a neurotransmitter that is produced in the hypothalamus and acts on dopamine receptors in the pituitary gland. When dopamine levels are high, it can suppress the release of prolactin, whereas when dopamine levels are low, prolactin secretion can be increased. This is why drugs that increase dopamine activity, such as dopamine agonists, are often used to treat conditions associated with high prolactin levels, such as prolactinoma.",True,What is the role of dopamine in regulating prolactin secretion?,0.567965154211028,0.0015531565012505445
,"Bacterial culture is the preferred test to diagnose Haemophilus ducreyi infection (chancroid).

Chancroid is a sexually transmitted infection caused by the bacteria Haemophilus ducreyi. Bacterial culture is the preferred diagnostic test for this infection, as it allows for the isolation and identification of the bacteria in a laboratory setting.

During a bacterial culture, a sample of fluid or tissue from the affected area is collected and placed on a special medium that promotes the growth of Haemophilus ducreyi. The sample is then incubated for several days, allowing the bacteria to grow and multiply. Once the bacteria have been identified, they can be tested to determine their susceptibility to different antibiotics.

Other tests that may be used to diagnose chancroid include PCR testing and serological tests to detect antibodies to the bacteria. However, bacterial culture is generally considered the most reliable and accurate method of diagnosing Haemophilus ducreyi infection.",What is recommended diagnostic test for Haemophilus ducreyi infection (chancroid)? ->,"Bacterial culture is the preferred test to diagnose Haemophilus ducreyi infection (chancroid).

Chancroid is a sexually transmitted infection caused by the bacteria Haemophilus ducreyi. Bacterial culture is the preferred diagnostic test for this infection, as it allows for the isolation and identification of the bacteria in a laboratory setting.

During a bacterial culture, a sample of fluid or tissue from the affected area is collected and placed on a special medium that promotes the growth of Haemophilus ducreyi. The sample is then incubated for several days, allowing the bacteria to grow and multiply. Once the bacteria have been identified, they can be tested to determine their susceptibility to different antibiotics.

Other tests that may be used to diagnose chancroid include PCR testing and serological tests to detect antibodies to the bacteria. However, bacterial culture is generally considered the most reliable and accurate method of diagnosing Haemophilus ducreyi infection.",True,What is the recommended diagnostic test for Haemophilus ducreyi infection (chancroid)?,0.8305355410306865,0.00619209884758812
,"Calcium gluconate or IV insulin with glucose are typically used for hyperkalemia in patients who have ECG changes, a potassium level greater than 6.5 mEq, or rapidly rising potassium levels. Hyperkalemia is a condition in which there is an elevated level of potassium in the blood, which can be dangerous and potentially life-threatening. Calcium gluconate can help to stabilize the heart and reduce the risk of arrhythmias, while insulin and glucose can help to shift potassium from the bloodstream into the cells. These treatments are typically reserved for patients with severe hyperkalemia or those who are experiencing symptoms such as chest pain, shortness of breath, or weakness. The exact treatment plan for hyperkalemia will depend on the underlying cause and severity of the condition.",In which situations are calcium gluconate or IV insulin with glucose typically used for hyperkalemia in patients?,"Calcium gluconate or IV insulin with glucose are typically used for hyperkalemia in patients who have ECG changes, a potassium level greater than 6.5 mEq, or rapidly rising potassium levels. Hyperkalemia is a condition in which there is an elevated level of potassium in the blood, which can be dangerous and potentially life-threatening. Calcium gluconate can help to stabilize the heart and reduce the risk of arrhythmias, while insulin and glucose can help to shift potassium from the bloodstream into the cells. These treatments are typically reserved for patients with severe hyperkalemia or those who are experiencing symptoms such as chest pain, shortness of breath, or weakness. The exact treatment plan for hyperkalemia will depend on the underlying cause and severity of the condition.",True,In which situations are calcium gluconate or IV insulin with glucose typically used for hyperkalemia in patients?,0.8590024611991542,0.003542227630167049
,"Classic galactosemia is a rare genetic disorder that affects the body's ability to metabolize galactose, a type of sugar found in milk and other dairy products. If left untreated, this condition can lead to a range of health problems, including liver damage, cataracts, and intellectual disability. In some cases, classic galactosemia may also lead to E. coli sepsis in neonates. This is because the condition can affect the immune system, making it more difficult for the body to fight off infections. Newborns with classic galactosemia are typically screened for the condition shortly after birth, and treatment involves avoiding galactose-containing foods and taking supplements to help the body process the sugar more effectively. With early diagnosis and treatment, most individuals with classic galactosemia are able to lead healthy, normal lives.",Was ist die potentielle Konsequenz von klassischer galactosemia bei neonaten? ->,"Classic galactosemia is a rare genetic disorder that affects the body's ability to metabolize galactose, a type of sugar found in milk and other dairy products. If left untreated, this condition can lead to a range of health problems, including liver damage, cataracts, and intellectual disability. In some cases, classic galactosemia may also lead to E. coli sepsis in neonates. This is because the condition can affect the immune system, making it more difficult for the body to fight off infections. Newborns with classic galactosemia are typically screened for the condition shortly after birth, and treatment involves avoiding galactose-containing foods and taking supplements to help the body process the sugar more effectively. With early diagnosis and treatment, most individuals with classic galactosemia are able to lead healthy, normal lives.",True,What is the potential consequence of classic galactosemia in neonates?,0.6144498440681845,0.0012306800290383941
,Acute tubular necrosis caused by nephrotoxicity is due to toxic substances.,Was is the cause of acute tubular necrosis when it is due to nephrotoxicity? ->,Acute tubular necrosis caused by nephrotoxicity is due to toxic substances.,True,What is the cause of acute tubular necrosis when it is due to nephrotoxicity?,0.8819747830162277,0.02224527381164508
,"If there is a large ventral horn, the spinal cord level is between C5 - T1 or L2 - S2. The ventral horn is a region of the spinal cord that contains motor neurons responsible for controlling muscle movement. The size of the ventral horn can vary depending on the spinal cord level. In cases where the ventral horn is large, it can indicate an increase in the number of motor neurons. The spinal cord is divided into different levels based on the location of the vertebrae. The range of spinal cord levels associated with a large ventral horn includes the cervical levels C5 - T1, which are located in the neck region, and the lumbar to sacral levels L2 - S2, which are located in the lower back and pelvic regions.",Wie hoch ist die Bandbreite der Spinal-Mole if there is a large ventral horn? ->,"If there is a large ventral horn, the spinal cord level is between C5 - T1 or L2 - S2. The ventral horn is a region of the spinal cord that contains motor neurons responsible for controlling muscle movement. The size of the ventral horn can vary depending on the spinal cord level. In cases where the ventral horn is large, it can indicate an increase in the number of motor neurons. The spinal cord is divided into different levels based on the location of the vertebrae. The range of spinal cord levels associated with a large ventral horn includes the cervical levels C5 - T1, which are located in the neck region, and the lumbar to sacral levels L2 - S2, which are located in the lower back and pelvic regions.",True,What is the range of spinal cord levels if there is a large ventral horn?,0.600776049848236,0.0012567737973318538
,"The recommended approach for managing a patient with uremic encephalopathy is hemodialysis.

Uremic encephalopathy is a neurological complication of kidney failure that can cause confusion, seizures, and coma. Hemodialysis is the recommended approach for managing uremic encephalopathy because it can help remove the toxins that are causing the neurological symptoms. Hemodialysis is a process in which a patient's blood is filtered through a machine to remove excess waste and fluid from the body.

The recommended approach for managing a patient with uremic encephalopathy is hemodialysis. This approach has been shown to be effective in improving neurological symptoms and outcomes for patients with kidney failure. It is important for healthcare providers to identify and manage complications of kidney failure, such as uremic encephalopathy, to ensure the best possible outcomes for patients. Patients with kidney failure should receive appropriate care and monitoring to prevent and manage complications.",Welche Methode ist die empfohlene Methode für die Behandlung eines Patienten mit uremischem Enzephalopathy? ->,"The recommended approach for managing a patient with uremic encephalopathy is hemodialysis.

Uremic encephalopathy is a neurological complication of kidney failure that can cause confusion, seizures, and coma. Hemodialysis is the recommended approach for managing uremic encephalopathy because it can help remove the toxins that are causing the neurological symptoms. Hemodialysis is a process in which a patient's blood is filtered through a machine to remove excess waste and fluid from the body.

The recommended approach for managing a patient with uremic encephalopathy is hemodialysis. This approach has been shown to be effective in improving neurological symptoms and outcomes for patients with kidney failure. It is important for healthcare providers to identify and manage complications of kidney failure, such as uremic encephalopathy, to ensure the best possible outcomes for patients. Patients with kidney failure should receive appropriate care and monitoring to prevent and manage complications.",True,What is the recommended approach for managing a patient with uremic encephalopathy?,0.5066152394581374,0.001136309770697958
,Patients who complain of persistent RUQ pain after cholecystectomy should be evaluated for post-cholecystectomy syndrome.,-> What syndrome should be considered in patients who experience persistent RUQ pain after cholecystectomy? ->,Patients who complain of persistent RUQ pain after cholecystectomy should be evaluated for post-cholecystectomy syndrome.,True,What syndrome should be considered in patients who experience persistent RUQ pain after cholecystectomy?,0.9122963547418705,0.023865989262688563
,Increased vascular markings and no change in DLCO is associated with chronic bronchitis.,Welches ist mit erhöhten vascular markings and no change in DLCO verbunden? ->,Increased vascular markings and no change in DLCO is associated with chronic bronchitis.,True,What condition is associated with increased vascular markings and no change in DLCO?,0.46319564179881356,0.057057584162341655
,ACL injuries are most commonly caused by noncontact mechanisms.,"In sports, are ACL injuries typically caused by contact or noncontact mechanisms?->",ACL injuries are most commonly caused by noncontact mechanisms.,True,"In sports, are ACL injuries typically caused by contact or noncontact mechanisms?",0.8388478210216295,0.021579547313939608
,"The antiviral drugs that are bioactivated by a CMV viral kinase and are indicated for the treatment of CMV infections are Ganciclovir and Valganciclovir. These drugs are commonly used to treat cytomegalovirus (CMV) infections, which can cause serious complications in individuals with weakened immune systems. The drugs are converted into their active form by the viral enzyme UL97 kinase, which is present in infected cells. Once activated, the drugs inhibit viral DNA synthesis and replication, which helps to reduce the severity and duration of the infection. These drugs can cause side effects such as bone marrow suppression, nausea, vomiting, and diarrhea. It is important for individuals taking these drugs to be closely monitored by their healthcare provider.",What are the names of the antiviral drugs that are bioactivated by a CMV viral kinase and are indicated for the treatment of CMV infections? ->,"The antiviral drugs that are bioactivated by a CMV viral kinase and are indicated for the treatment of CMV infections are Ganciclovir and Valganciclovir. These drugs are commonly used to treat cytomegalovirus (CMV) infections, which can cause serious complications in individuals with weakened immune systems. The drugs are converted into their active form by the viral enzyme UL97 kinase, which is present in infected cells. Once activated, the drugs inhibit viral DNA synthesis and replication, which helps to reduce the severity and duration of the infection. These drugs can cause side effects such as bone marrow suppression, nausea, vomiting, and diarrhea. It is important for individuals taking these drugs to be closely monitored by their healthcare provider.",True,What are the names of the antiviral drugs that are bioactivated by a CMV viral kinase and are indicated for the treatment of CMV infections?,0.7684451683940476,0.009538020204303707
,The recommended combined antibiotic regimen for C. difficile colitis in patients with multiple recurrences is vancomycin followed by rifaximin.,Which combined antibiotic regimen is recommended for patients with multiple recurrences of C. difficile colitis? ->,The recommended combined antibiotic regimen for C. difficile colitis in patients with multiple recurrences is vancomycin followed by rifaximin.,True,Which combined antibiotic regimen is recommended for patients with multiple recurrences of C. difficile colitis?,0.8737957376682124,0.05121488961114836
,"The recommended empiric antibiotic therapy for acute bacterial prostatitis consists of trimethoprim-sulfamethoxazole (TMP-SMX) or a fluoroquinolone, and should be taken for a duration of 6 weeks. Acute bacterial prostatitis is a bacterial infection of the prostate gland that can cause symptoms such as pain, fever, and difficulty urinating. TMP-SMX and fluoroquinolones are both broad-spectrum antibiotics that can be effective against many of the common bacteria that cause this condition. However, the specific treatment plan may vary depending on the severity of symptoms, the patient's medical history, and other factors. It is important to work closely with a healthcare provider to develop an appropriate treatment plan for acute bacterial prostatitis, as this condition can have serious complications if left untreated.","Was ist die empfohlene empiric antibiotic therapy for acute bacterial prostatitis, and how long should it be taken? ->","The recommended empiric antibiotic therapy for acute bacterial prostatitis consists of either trimethoprim-sulfamethoxazole (TMP-SMX) or a fluoroquinolone, and should be taken for a duration of 4 - 6 weeks. Acute bacterial prostatitis is a bacterial infection of the prostate gland that can cause symptoms such as pain, fever, and difficulty urinating. Both TMP-SMX and fluoroquinolones are broad-spectrum antibiotics that can effectively treat many of the common bacteria that cause this condition. However, the specific treatment plan may vary depending on the severity of symptoms, the patient's medical history, and other factors. It is important to work closely with a healthcare provider to develop an appropriate treatment plan for acute bacterial prostatitis, as this condition can have serious complications if left untreated.",False,"What is the recommended empiric antibiotic therapy for acute bacterial prostatitis, and how long should it be taken?",0.6964727402057675,0.0031410865062333555
