prompt,actual_answer,response,most_similar_answer,is_most_similar_actual,question,cosine_similarity_with_actual_answer,bleu_score
,Distal RTA (type 1) may be caused by Lithium toxicity.," Proximal RTA is a type of renal tubular acidosis that can be caused by Lithium toxicity. Lithium is a medication used to treat bipolar disorder and certain types of depression, but it can also cause side effects such as nausea, fatigue, and tremors. Long-term use of lithium has been associated with an increased risk of hyperchloremic metabolic acidosis, which occurs when the body produces too much acid or fails to excrete enough bicarbonate in the kidneys. Over",Distal RTA (type 1) may be caused by Lithium toxicity.,True,What is the name of the renal tubular acidosis that can be caused by Lithium toxicity?,0.7528525930331789,0.0017368606337480315
,"Endemic Burkitt lymphoma is associated with EBV infection. Endemic Burkitt lymphoma is a type of cancer that is most commonly found in equatorial Africa and is associated with the Epstein-Barr virus (EBV). EBV is a type of herpes virus that is found worldwide and is associated with several types of cancer, including Burkitt lymphoma. In endemic areas, the incidence of Burkitt lymphoma is highest in children and is thought to be related to the high prevalence of EBV infection in this population.", HSV-1 is associated with endemic Burkitt lymphoma..,"Endemic Burkitt lymphoma is associated with EBV infection. Endemic Burkitt lymphoma is a type of cancer that is most commonly found in equatorial Africa and is associated with the Epstein-Barr virus (EBV). EBV is a type of herpes virus that is found worldwide and is associated with several types of cancer, including Burkitt lymphoma. In endemic areas, the incidence of Burkitt lymphoma is highest in children and is thought to be related to the high prevalence of EBV infection in this population.",True,What infection is associated with endemic Burkitt lymphoma?,0.7494747712449367,0.013089091873312983
,What medical conditions are associated with blood glucose levels below 800 and above 800?, What are the conditions associated with blood glucose levels below 800 and above 800? Below 800: mild hypoglycemia Above 800: hyperglycemia..,What medical conditions are associated with blood glucose levels below 800 and above 800?,True,What are the conditions associated with blood glucose levels below 800 and above 800?,0.7582225954137718,0.38238381795939336
,"HSIL on Pap in pregnant women is typically managed with immediate colposcopy +/- biopsy. This procedure is safe to perform during pregnancy and can help to determine the extent of the abnormal cells and guide further treatment. The goal of management is to minimize the risk of progression to cervical cancer while also taking into account the potential risks to the developing fetus. Treatment options may include close monitoring, cervical cerclage, or surgical interventions such as loop electrosurgical excision procedure (LEEP) or cold knife conization. It is important for pregnant women with HSIL on Pap to discuss their options with their healthcare provider to determine the best course of action for their individual situation.", HSIL on Pap is managed in pregnant women with conization of the cervix (LEEP or cold knife)..,"HSIL on Pap in pregnant women is typically managed with immediate colposcopy +/- biopsy. This procedure is safe to perform during pregnancy and can help to determine the extent of the abnormal cells and guide further treatment. The goal of management is to minimize the risk of progression to cervical cancer while also taking into account the potential risks to the developing fetus. Treatment options may include close monitoring, cervical cerclage, or surgical interventions such as loop electrosurgical excision procedure (LEEP) or cold knife conization. It is important for pregnant women with HSIL on Pap to discuss their options with their healthcare provider to determine the best course of action for their individual situation.",True,How is HSIL on Pap managed in pregnant women?,0.8495486484541743,0.023352633411712304
,"Porcelain gallbladder is associated with an increased risk for gallbladder adenocarcinoma, a type of cancer that can be difficult to treat. As a result, the recommended treatment for porcelain gallbladder is usually cholecystectomy, or surgical removal of the gallbladder. While not all cases of porcelain gallbladder will progress to cancer, the risk is considered significant enough to warrant prophylactic treatment in most cases. Cholecystectomy is a relatively safe and effective procedure, and most patients are able to resume normal activities within a few weeks of surgery."," Porcelain gallbladder is a rare condition in which, instead of being composed of smooth muscle cells and fibrous tissue, the biliary tract becomes extremely calcified. This can result in the formation of nodules or lesions within the walls of the ducts that can eventually block bile flow completely if left untreated. In addition to causing symptoms such as abdominal pain, nausea, and jaundice, porcelain gallbladders are sometimes associated with an increased risk for cholangiocarcinoma (b","Porcelain gallbladder is associated with an increased risk for gallbladder adenocarcinoma, a type of cancer that can be difficult to treat. As a result, the recommended treatment for porcelain gallbladder is usually cholecystectomy, or surgical removal of the gallbladder. While not all cases of porcelain gallbladder will progress to cancer, the risk is considered significant enough to warrant prophylactic treatment in most cases. Cholecystectomy is a relatively safe and effective procedure, and most patients are able to resume normal activities within a few weeks of surgery.",True,"What are the potential health risks associated with porcelain gallbladder, and what is the typical treatment for this condition?",0.768166792235329,0.0952915911369967
,"The probable diagnosis is acute otitis media, which is an infection of the middle ear. The symptoms of acute otitis media can include ear pain, fever, irritability, and difficulty hearing. On an otoscopic exam, the eardrum may appear red, bulging, and inflamed. Treatment for acute otitis media typically involves antibiotic medication to clear up the infection and relieve symptoms. Pain relievers may also be recommended to manage ear pain. In some cases, a healthcare provider may recommend a watchful waiting approach, especially if the child is older than 2 years and has mild symptoms. However, it is important to seek medical attention if a child is experiencing symptoms of acute otitis media to prevent potential complications and ensure appropriate treatment."," The probable diagnosis is acute otitis media (AOM). AOM is a bacterial or viral infection that affects the middle ear, which is the air-filled space behind the eardrum. It can cause pain, fever, and a feeling of fullness or pressure in the affected ear. Symptoms may be more noticeable in young children who cannot yet communicate precisely where they are experiencing discomfort. An otherwise healthy child with no other notable symptoms may still have AOM if these conditions are present: sudden onset of","The probable diagnosis is acute otitis media, which is an infection of the middle ear. The symptoms of acute otitis media can include ear pain, fever, irritability, and difficulty hearing. On an otoscopic exam, the eardrum may appear red, bulging, and inflamed. Treatment for acute otitis media typically involves antibiotic medication to clear up the infection and relieve symptoms. Pain relievers may also be recommended to manage ear pain. In some cases, a healthcare provider may recommend a watchful waiting approach, especially if the child is older than 2 years and has mild symptoms. However, it is important to seek medical attention if a child is experiencing symptoms of acute otitis media to prevent potential complications and ensure appropriate treatment.",True,"If a child presents with ear pain and a bulging, reddened eardrum on an otoscopic exam, what is the probable diagnosis?",0.7177486114506304,0.09673966467821866
,Restless Leg Syndrome is often associated with iron deficiency.," Iron deficiency can often cause Restless Leg Syndrome. Restless leg syndrome is a neurological disorder that causes an uncontrollable urge to move the legs, particularly when at rest or in bed. It is thought to be caused by a deficiency of dopamine in the brain, which leads to abnormal nerve signals and muscle contractions.",Restless Leg Syndrome is often associated with iron deficiency.,True,What type of deficiency is often associated with Restless Leg Syndrome?,0.9016136113379264,0.0009613497406613349
,"Mitral stenosis is the only common heart murmur that is susceptible to balloon valvuloplasty. Mitral stenosis is a condition in which the mitral valve, which separates the left atrium and left ventricle of the heart, becomes narrowed and obstructs blood flow. Balloon valvuloplasty is a minimally invasive procedure in which a balloon-tipped catheter is inserted into the heart and inflated to widen the narrowed valve. This procedure can be effective in relieving symptoms and improving blood flow in patients with mitral stenosis. Other types of heart murmurs, such as aortic stenosis or mitral regurgitation, may require surgical interventions such as valve replacement or repair.", The only heart murmur that can be treated with balloon valvuloplasty is caused by mitral stenosis..,"Mitral stenosis is the only common heart murmur that is susceptible to balloon valvuloplasty. Mitral stenosis is a condition in which the mitral valve, which separates the left atrium and left ventricle of the heart, becomes narrowed and obstructs blood flow. Balloon valvuloplasty is a minimally invasive procedure in which a balloon-tipped catheter is inserted into the heart and inflated to widen the narrowed valve. This procedure can be effective in relieving symptoms and improving blood flow in patients with mitral stenosis. Other types of heart murmurs, such as aortic stenosis or mitral regurgitation, may require surgical interventions such as valve replacement or repair.",True,Which heart murmur is the only one that can be treated with balloon valvuloplasty?,0.9168890301826108,0.014691971986087618
,The coronavirus is the virus that causes MERS., The virus responsible for causing Middle East Respiratory Syndrome (MERS) is called the coronavirus..,The coronavirus is the virus that causes MERS.,True,What virus is responsible for causing Middle East Respiratory Syndrome (MERS)?,0.8370927494525836,0.015429534591231713
,"Candida vaginitis (Candida albicans infection) is the cause of vaginitis that is characterized by a thick, white discharge and vaginal inflammation.", Whitlowe-Goldblatt infection is the cause of vaginitis that has these symptoms.,"Bacterial vaginosis (Gardnerella vaginalis infection) is the cause of vaginitis that is characterized by a thin, white discharge with a fishy odor and no vaginal inflammation.",False,"Which cause of vaginitis is characterized by a thick, white discharge and vaginal inflammation?",0.5616450084801129,0.19940445989088912
,"The Charcot triad is a set of three classic symptoms that include jaundice, fever, and pain in the right upper quadrant of the abdomen (RUQ). This triad of symptoms is commonly associated with ascending cholangitis, a medical condition that involves inflammation and infection of the bile ducts. When a patient presents with these symptoms, it may be indicative of ascending cholangitis and further diagnostic testing and treatment may be necessary."," The Charcot triad is a classic set of three symptoms commonly associated with gallstone obstructive jaundice. These symptoms include fever, icterus (a yellowing of the skin and eyes), and right shoulder pain that radiates to the back. This triad occurs when gallstones in the bile ducts cause an obstruction, leading to inflammation and damage to surrounding tissues..","The Charcot triad is a set of three classic symptoms that include jaundice, fever, and pain in the right upper quadrant of the abdomen (RUQ). This triad of symptoms is commonly associated with ascending cholangitis, a medical condition that involves inflammation and infection of the bile ducts. When a patient presents with these symptoms, it may be indicative of ascending cholangitis and further diagnostic testing and treatment may be necessary.",True,"What are the three classic symptoms of the Charcot triad, and which medical condition is commonly associated with them?",0.8529526777054268,0.12825777471230723
,"Factitious disorders are a type of mental illness in which a patient consciously creates physical and/or psychological symptoms in order to assume a ""sick role"" and receive medical attention and sympathy. This is different from other types of illnesses, which are typically caused by underlying physical or biological factors. In factitious disorders, the patient intentionally creates and maintains their symptoms, often going to great lengths to do so. This can make diagnosis and treatment challenging, as patients may be resistant to acknowledging the underlying psychological issues that are driving their behavior. Understanding the unique characteristics of factitious disorders is important for identifying and treating these conditions in patients."," What are mental health dissorders characterized by, and what are the different types of DIsmesia they may include?.","Factitious disorders are a type of mental illness in which a patient consciously creates physical and/or psychological symptoms in order to assume a ""sick role"" and receive medical attention and sympathy. This is different from other types of illnesses, which are typically caused by underlying physical or biological factors. In factitious disorders, the patient intentionally creates and maintains their symptoms, often going to great lengths to do so. This can make diagnosis and treatment challenging, as patients may be resistant to acknowledging the underlying psychological issues that are driving their behavior. Understanding the unique characteristics of factitious disorders is important for identifying and treating these conditions in patients.",True,"What are factitious disorders, and how do they differ from other types of illnesses?",0.5339636665913139,0.005009300747817014
,Tricuspid atresia is the medical condition characterized by the failure of the tricuspid valve orifice to develop.," In Ebstein anomaly, there is low-pressure retention at the right ventricle..","A medical condition that may be suggested by a patient who presents with symptoms such as a blowing diastolic heart murmur with bounding pulses, widened pulse pressure, head bobbing, and eponym parade is aortic regurgitation. Aortic regurgitation is a heart valve disorder that occurs when the aortic valve doesn't close properly, allowing blood to flow back into the left ventricle of the heart. This can cause symptoms such as a diastolic murmur, bounding pulses, and widened pulse pressure. Other symptoms may include shortness of breath, fatigue, and chest pain. Treatment for aortic regurgitation may involve medications to manage symptoms, as well as surgery to repair or replace the damaged valve. It is important to seek medical attention if you experience any persistent symptoms, especially if they affect your ability to perform daily activities.",False,What is the medical condition characterized by the failure of the tricuspid valve orifice to develop?,0.28036243347813405,0.01284618972676772
,"Bats are the most common source of rabies transmission in the United States. Rabies is a viral disease that affects the nervous system and is usually transmitted through the saliva of an infected animal, typically through a bite or scratch. While dogs were historically the main source of human rabies cases, in the United States, most cases today are caused by bats. Other animals that can transmit rabies include raccoons, skunks, foxes, and coyotes. It is important to seek medical attention immediately if you are bitten or scratched by an animal, as early treatment can prevent the onset of rabies. Vaccination is also available for people who are at high risk of exposure to rabies, such as veterinarians and animal handlers."," Bats are the most common source of rabies transmission in the United States. Rabies is a viral disease that can be transmitted through the saliva of infected animals, including bats, raccoons, skunks, and foxes. While cases of human rabies from bat exposure are rare in North America due to effective public health measures and increased awareness and knowledge about wildlife behavior, it is still important for people who come into contact with wild animals to practice proper hygiene precautions..","Bats are the most common source of rabies transmission in the United States. Rabies is a viral disease that affects the nervous system and is usually transmitted through the saliva of an infected animal, typically through a bite or scratch. While dogs were historically the main source of human rabies cases, in the United States, most cases today are caused by bats. Other animals that can transmit rabies include raccoons, skunks, foxes, and coyotes. It is important to seek medical attention immediately if you are bitten or scratched by an animal, as early treatment can prevent the onset of rabies. Vaccination is also available for people who are at high risk of exposure to rabies, such as veterinarians and animal handlers.",True,Which animal is the most common source of rabies transmission in the United States?,0.9049096296565875,0.23224798678322536
,"Cystic fibrosis is caused by a genetic defect in the CFTR gene, which is located on chromosome 7. This gene is responsible for producing a protein that regulates the movement of salt and water in and out of cells. When the CFTR gene is defective, it leads to the production of thick, sticky mucus in the lungs, pancreas, and other organs, which can cause a range of symptoms and complications associated with cystic fibrosis."," The genetic defect responsible for cystic fibrosis is a defective mutation in the CFTR gene, located on chromosome 7. This gene normally produces a protein called the cystic fibrosis transmembrane conductance regulator (CFTR), which helps to regulate the movement of salt and water across cell membranes. In people with cystic fibrosis, this protein is either missing or defective, leading to impaired mucus clearance from airways and other organs. This can cause chronic lung infections and inflammation, pancreatic","Cystic fibrosis is caused by a genetic defect in the CFTR gene, which is located on chromosome 7. This gene is responsible for producing a protein that regulates the movement of salt and water in and out of cells. When the CFTR gene is defective, it leads to the production of thick, sticky mucus in the lungs, pancreas, and other organs, which can cause a range of symptoms and complications associated with cystic fibrosis.",True,"What is the genetic cause of cystic fibrosis, and which gene and chromosome is affected by this defect?",0.9449062309116016,0.2340660364431746
,"Dihydroergotamine is not frequently used for migraine treatment due to its significant side effect profile, which includes the risk of gangrene and vasospastic (prinzmetal) angina. These potential side effects have led to the limited use of dihydroergotamine in clinical practice."," Dihydroergotamine is not commonly used for migraine treatment because of its potential to cause gangrene and necrosis due to microemboli (clots) via vasoconstriction, as well as leukopenia due to granulocytosis. In addition to these side effects, dihydroergotamine may also have other adverse reactions such as nausea, vomiting, hypotension, and constipation..","Dihydroergotamine is not frequently used for migraine treatment due to its significant side effect profile, which includes the risk of gangrene and vasospastic (prinzmetal) angina. These potential side effects have led to the limited use of dihydroergotamine in clinical practice.",True,"What are the reasons why dihydroergotamine is not commonly used for migraine treatment, and what are the potential side effects associated with its use?",0.9096157920609713,0.08166297485714472
,"If 21% of smokers develop lung cancer versus only 1% of nonsmokers, the attributable risk = 20."," If 21% of smokers develop lung cancer versus only 1% of non-smokers, the attributable risk is a -20 factor..","If 21% of smokers develop lung cancer versus only 1% of nonsmokers, the attributable risk = 20.",True,"What is the attributable risk of developing lung cancer for smokers compared to nonsmokers, if 21% of smokers develop lung cancer versus only 1% of nonsmokers?",0.9607590962863455,0.6453403586930142
,"MHC I is the class of major histocompatibility complex that is expressed on all nucleated cells and platelets. These cells are responsible for presenting endogenous antigens, such as viral or tumor antigens, to CD8+ T cells. The MHC I molecule consists of a heavy chain, which is a long chain, and a light chain, which is a short chain called beta-2 microglobulin. The heavy chain is composed of three domains, alpha 1, alpha 2, and alpha 3, which form a peptide-binding groove where the antigenic peptides can bind. The MHC I molecules present the processed antigenic peptides to CD8+ T cells, which then activate an immune response against the antigen.", The MHC class I is expressed on all nucleated cells and platelets..,"MHC I is the class of major histocompatibility complex that is expressed on all nucleated cells and platelets. These cells are responsible for presenting endogenous antigens, such as viral or tumor antigens, to CD8+ T cells. The MHC I molecule consists of a heavy chain, which is a long chain, and a light chain, which is a short chain called beta-2 microglobulin. The heavy chain is composed of three domains, alpha 1, alpha 2, and alpha 3, which form a peptide-binding groove where the antigenic peptides can bind. The MHC I molecules present the processed antigenic peptides to CD8+ T cells, which then activate an immune response against the antigen.",True,What is the major histocompatibility complex (MHC) class that is expressed on all nucleated cells and platelets?,0.7359400711426504,0.061092386757404214
,"Crystals seen in synovial fluid in pseudogout are rhomboid-shaped with weakly positive birefringence under polarized light. Pseudogout is a type of arthritis that is caused by the deposition of calcium pyrophosphate dihydrate crystals in the joints, leading to inflammation and pain. The crystals are visible in synovial fluid samples obtained from affected joints, and their appearance under polarized light can help distinguish pseudogout from other types of arthritis. The rhomboid shape and weakly positive birefringence are characteristic features of pseudogout crystals, and can aid in the diagnosis and management of this condition."," Crystal formation in pseudogout is characterized by diphasic freezing of the synovial fluid, resulting in highly birefringent rhomboid crystals..","Crystals seen in synovial fluid in pseudogout are rhomboid-shaped with weakly positive birefringence under polarized light. Pseudogout is a type of arthritis that is caused by the deposition of calcium pyrophosphate dihydrate crystals in the joints, leading to inflammation and pain. The crystals are visible in synovial fluid samples obtained from affected joints, and their appearance under polarized light can help distinguish pseudogout from other types of arthritis. The rhomboid shape and weakly positive birefringence are characteristic features of pseudogout crystals, and can aid in the diagnosis and management of this condition.",True,What are the characteristics of crystals seen in synovial fluid in pseudogout?,0.7597931572437241,0.0071792115523358615
,"Lactose intolerance is a condition in which the body is unable to fully digest lactose, a sugar found in milk and dairy products. This is due to a deficiency of the enzyme lactase, which is needed to break down lactose. When lactose is not properly digested, it can cause a range of symptoms, including abdominal distention, bloating, gas, and diarrhea. These symptoms typically occur within a few hours of consuming milk products and can vary in severity depending on the amount of lactose consumed and the individual's level of lactase deficiency. Lactose intolerance is a common condition that affects millions of people worldwide, particularly those of Asian, African, and Native American descent."," Lactose intolerance is a condition that occurs when the small intestine does not produce enough of the enzyme lactase to break down lactose, a sugar found in dairy products. The undigested lactose can then continue into the large intestine, where bacteria will ferment it and produce gases such as hydrogen. A buildup of these gases in turn can cause digestive symptoms, including abdominal pain, bloating, gas production, and diarrhea. Lactose intolerance is fairly common in adults and varies greatly from person","Lactose intolerance is a condition in which the body is unable to fully digest lactose, a sugar found in milk and dairy products. This is due to a deficiency of the enzyme lactase, which is needed to break down lactose. When lactose is not properly digested, it can cause a range of symptoms, including abdominal distention, bloating, gas, and diarrhea. These symptoms typically occur within a few hours of consuming milk products and can vary in severity depending on the amount of lactose consumed and the individual's level of lactase deficiency. Lactose intolerance is a common condition that affects millions of people worldwide, particularly those of Asian, African, and Native American descent.",True,What is lactose intolerance and what are its common symptoms?,0.9076927983847107,0.19383915096584908
,"Sideroblastic anemia is a type of anemia that is characterized by impaired heme synthesis in the bone marrow. The underlying cause of this type of anemia is defective protoporphyrin synthesis, which can lead to the accumulation of iron in the mitochondria of erythroid precursors and the formation of abnormal red blood cells. Sideroblastic anemia can be inherited or acquired, and may be associated with a variety of underlying conditions, including genetic mutations, drug toxicity, or vitamin deficiencies.", Sideroblastic anemia is a type of anemia in which there are defective mitochondria and decreased incorporation with normal RBC precursors..,"Sideroblastic anemia is a type of anemia that is characterized by impaired heme synthesis in the bone marrow. The underlying cause of this type of anemia is defective protoporphyrin synthesis, which can lead to the accumulation of iron in the mitochondria of erythroid precursors and the formation of abnormal red blood cells. Sideroblastic anemia can be inherited or acquired, and may be associated with a variety of underlying conditions, including genetic mutations, drug toxicity, or vitamin deficiencies.",True,What is sideroblastic anemia and what is the underlying cause of this type of anemia?,0.9054051759652028,0.07667958986319486
,"Hypertensive hemorrhages most often occur in the putamen of the basal ganglia, which is a part of the brain involved in movement control. The thalamus, pons, and cerebellum are also common locations for hypertensive hemorrhages to occur. These hemorrhages are caused by chronic high blood pressure, which weakens the walls of small blood vessels in the brain and can lead to bleeding. Symptoms of hypertensive hemorrhages can include severe headache, nausea, vomiting, and neurological deficits such as weakness or numbness on one side of the body. Treatment typically involves controlling blood pressure and managing symptoms, but in severe cases, surgery may be necessary to remove the blood clot and relieve pressure on the brain.", The most common location for hypertensive hemorrhages is within the basal ganglia or thalamus..,"Hypertensive hemorrhages most often occur in the putamen of the basal ganglia, which is a part of the brain involved in movement control. The thalamus, pons, and cerebellum are also common locations for hypertensive hemorrhages to occur. These hemorrhages are caused by chronic high blood pressure, which weakens the walls of small blood vessels in the brain and can lead to bleeding. Symptoms of hypertensive hemorrhages can include severe headache, nausea, vomiting, and neurological deficits such as weakness or numbness on one side of the body. Treatment typically involves controlling blood pressure and managing symptoms, but in severe cases, surgery may be necessary to remove the blood clot and relieve pressure on the brain.",True,What are the most common locations for hypertensive hemorrhages to occur?,0.8020321103662109,0.013915353584151536
,"Yes, that is correct. Strawberry (superficial) hemangiomas, which are a type of birthmark caused by an abnormal growth of blood vessels in the skin, typically regress on their own without any intervention. These birthmarks usually appear during the first few weeks of life and may grow rapidly during the first few months, but then begin to shrink and fade over time. While some hemangiomas may require treatment, such as laser therapy or medication, the majority of cases will regress spontaneously without any intervention. It is important to note that in rare cases, hemangiomas may cause complications, such as bleeding or ulceration, and may require medical attention."," No, it is not true that strawberry (superficial) hemangiomas typically go away on their own. Strawberry hemangiomas are a type of benign vascular tumor that develop in infancy and have a raised, dome-shaped red appearance with pitted areas resembling the skin of a strawberry. While they may initially appear to spontaneously resolve after several years without intervention, this is usually not the case and most require medical treatment to be fully eliminated..","Yes, that is correct. Strawberry (superficial) hemangiomas, which are a type of birthmark caused by an abnormal growth of blood vessels in the skin, typically regress on their own without any intervention. These birthmarks usually appear during the first few weeks of life and may grow rapidly during the first few months, but then begin to shrink and fade over time. While some hemangiomas may require treatment, such as laser therapy or medication, the majority of cases will regress spontaneously without any intervention. It is important to note that in rare cases, hemangiomas may cause complications, such as bleeding or ulceration, and may require medical attention.",True,Is it true that strawberry (superficial) hemangiomas typically go away on their own?,0.8191175639510054,0.06992609598538882
,"Anal fissures are typically located posteromedially, because this area is poorly perfused."," Anal fissures are typically located along the midline of the anal canal. The perianal area is specifically spared because it contains a thicker layer of skin and has an abundance of nerve endings that provide sensory feedback, making it more resistant to injury..","Anal fissures are typically located posteromedially, because this area is poorly perfused.",True,What is the typical location of anal fissures and why are they located in that area?,0.7967451625719549,0.03399741388495606
,"Idiopathic intracranial hypertension can be associated with use of certain drugs, such as tetracyclines and danazol."," Idiopathic intracranial hypertension is associated with drugs that can slow the absorption of carbonic anhydrase inhibitors. These drugs include topiramate, versus intraocular vision (possibly tetracycline), and verapamil. By slowing the absorption of these medications, they may help to reduce the risk of developing this condition in some individuals..","Idiopathic intracranial hypertension can be associated with use of certain drugs, such as tetracyclines and danazol.",True,Which drugs can be associated with idiopathic intracranial hypertension?,0.7617971354863617,0.009915198467505179
,"Primary amyloidosis is a type of amyloidosis that is characterized by the systemic deposition of AL amyloid. The amyloid protein that is deposited in this condition comes from immunoglobulin (Ig) light chain, which is a protein produced by abnormal plasma cells in the bone marrow. These abnormal plasma cells produce excessive amounts of Ig light chain, which can then form amyloid fibrils that deposit in various organs and tissues throughout the body, causing organ dysfunction and failure if left untreated."," Primary amyloidosis refers to a type of monoclonal gammopathy in which the predominant organ involved is the liver. Amyloid protein is deposited in adipose, endocrine, gastrointestinal, and renal tissue in this condition..","Primary amyloidosis is a type of amyloidosis that is characterized by the systemic deposition of AL amyloid, which is derived from immunoglobulin (Ig) light chain. This condition occurs when abnormal plasma cells in the bone marrow produce excessive amounts of Ig light chain, which can then form amyloid fibrils that deposit in various organs and tissues throughout the body, leading to organ dysfunction and failure if left untreated. Understanding the source of the amyloid protein in primary amyloidosis is important for diagnosis and treatment of this condition.",False,Can you explain what primary amyloidosis is and where the amyloid protein that is deposited in this condition comes from?,0.7787948802996951,0.030479438163045717
,"Sexual dysfunction includes orgasmic disorders, such as anorgasmia and premature ejaculation, as well as other conditions that affect sexual desire, arousal, and performance."," Sexual dysfunction includes a range of psychological and physiological disorders, including hyposexuality (diminished sexual desire), sexual aversion disorder (negative emotional response to intercourse), erectile dysfunction (inability to attain or maintain an erection), premature ejaculation, delayed ejaculation, atypical orgasmic syndrome, dyspareunia (painful penetration during intercourse)..","Sexual dysfunction includes sexual desire disorders, such as hypoactive sexual desire and sexual aversion, as well as other conditions that affect sexual arousal, performance, and pain.",False,"What types of disorders fall under the category of sexual dysfunction, and can you provide some examples?",0.9139638147524615,0.02438551779166101
,"Prolactin is a hormone that is produced by the pituitary gland and is involved in a variety of physiological processes, including lactation, reproduction, and metabolism. The secretion of prolactin is tonically inhibited by dopamine, which is a neurotransmitter that is produced in the hypothalamus and acts on dopamine receptors in the pituitary gland. When dopamine levels are high, it can suppress the release of prolactin, whereas when dopamine levels are low, prolactin secretion can be increased. This is why drugs that increase dopamine activity, such as dopamine agonists, are often used to treat conditions associated with high prolactin levels, such as prolactinoma."," Dopamine stimulates prolactin secretion. Prolactin is a hormone that is secreted by the pituitary gland in response to a variety of stimuli, including estrogen and progesterone levels during ovulation and pregnancy. However, dopamine can also play a role in regulating prolactin release into the bloodstream. Dopamine works by binding to receptors on lactotroph cells in the pituitary gland and inhibiting their ability to secrete prolactin under basal conditions. This helps maintain","Prolactin is a hormone that is produced by the pituitary gland and is involved in a variety of physiological processes, including lactation, reproduction, and metabolism. The secretion of prolactin is tonically inhibited by dopamine, which is a neurotransmitter that is produced in the hypothalamus and acts on dopamine receptors in the pituitary gland. When dopamine levels are high, it can suppress the release of prolactin, whereas when dopamine levels are low, prolactin secretion can be increased. This is why drugs that increase dopamine activity, such as dopamine agonists, are often used to treat conditions associated with high prolactin levels, such as prolactinoma.",True,What is the role of dopamine in regulating prolactin secretion?,0.8748068588421551,0.12784047931552944
,"Bacterial culture is the preferred test to diagnose Haemophilus ducreyi infection (chancroid).

Chancroid is a sexually transmitted infection caused by the bacteria Haemophilus ducreyi. Bacterial culture is the preferred diagnostic test for this infection, as it allows for the isolation and identification of the bacteria in a laboratory setting.

During a bacterial culture, a sample of fluid or tissue from the affected area is collected and placed on a special medium that promotes the growth of Haemophilus ducreyi. The sample is then incubated for several days, allowing the bacteria to grow and multiply. Once the bacteria have been identified, they can be tested to determine their susceptibility to different antibiotics.

Other tests that may be used to diagnose chancroid include PCR testing and serological tests to detect antibodies to the bacteria. However, bacterial culture is generally considered the most reliable and accurate method of diagnosing Haemophilus ducreyi infection.", The recommended diagnostic test for Haemophilus ducreyi infection (chancroid) is skin punch biopsy..,"Bacterial culture is the preferred test to diagnose Haemophilus ducreyi infection (chancroid).

Chancroid is a sexually transmitted infection caused by the bacteria Haemophilus ducreyi. Bacterial culture is the preferred diagnostic test for this infection, as it allows for the isolation and identification of the bacteria in a laboratory setting.

During a bacterial culture, a sample of fluid or tissue from the affected area is collected and placed on a special medium that promotes the growth of Haemophilus ducreyi. The sample is then incubated for several days, allowing the bacteria to grow and multiply. Once the bacteria have been identified, they can be tested to determine their susceptibility to different antibiotics.

Other tests that may be used to diagnose chancroid include PCR testing and serological tests to detect antibodies to the bacteria. However, bacterial culture is generally considered the most reliable and accurate method of diagnosing Haemophilus ducreyi infection.",True,What is the recommended diagnostic test for Haemophilus ducreyi infection (chancroid)?,0.769347170835763,0.03609801961979879
,"Calcium gluconate or IV insulin with glucose are typically used for hyperkalemia in patients who have ECG changes, a potassium level greater than 6.5 mEq, or rapidly rising potassium levels. Hyperkalemia is a condition in which there is an elevated level of potassium in the blood, which can be dangerous and potentially life-threatening. Calcium gluconate can help to stabilize the heart and reduce the risk of arrhythmias, while insulin and glucose can help to shift potassium from the bloodstream into the cells. These treatments are typically reserved for patients with severe hyperkalemia or those who are experiencing symptoms such as chest pain, shortness of breath, or weakness. The exact treatment plan for hyperkalemia will depend on the underlying cause and severity of the condition."," Calcium gluconate or IV insulin with glucose is typically reserved for hyperkalemia in patients with peptic ulcer disease, pancreatitis (ERCP), and AKI-induced injuries to the tubules..","Calcium gluconate or IV insulin with glucose are typically used for hyperkalemia in patients who have ECG changes, a potassium level greater than 6.5 mEq, or rapidly rising potassium levels. Hyperkalemia is a condition in which there is an elevated level of potassium in the blood, which can be dangerous and potentially life-threatening. Calcium gluconate can help to stabilize the heart and reduce the risk of arrhythmias, while insulin and glucose can help to shift potassium from the bloodstream into the cells. These treatments are typically reserved for patients with severe hyperkalemia or those who are experiencing symptoms such as chest pain, shortness of breath, or weakness. The exact treatment plan for hyperkalemia will depend on the underlying cause and severity of the condition.",True,In which situations are calcium gluconate or IV insulin with glucose typically used for hyperkalemia in patients?,0.7981623011936421,0.0741483981891691
